url,schema_types,status
https://thanhthaimotor.com/en/gear-motors/2-stage-nmrv-gear-motor-75-150,"PaymentMethod, BreadcrumbList, Product, Offer, Organization, OfferCatalog, Review, UnitPriceSpecification, Person, ContactPoint, AggregateRating, ListItem, PostalAddress, Rating",Có Schema
"
                    https://thanhthaimotor.com/video/hop-giam-toc/video-review-hop-giam-toc-nmrv-50                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
"
                    https://thanhthaimotor.com/video/khop-noi/video-review-khop-noi-xich-kc4012                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
"
                    https://thanhthaimotor.com/video/hop-giam-toc/video-review-hop-giam-toc-truc-vit-wpdx-60                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/en/gear-motors/3-stage-gear-motor-2-udl-0-37kw-and-1-r37,"PaymentMethod, BreadcrumbList, Product, Offer, Organization, OfferCatalog, Review, UnitPriceSpecification, Person, ContactPoint, AggregateRating, ListItem, PostalAddress, Rating",Có Schema
https://thanhthaimotor.com/en/gearboxes/wpa-120-worm-gearbox,"PaymentMethod, VideoObject, BreadcrumbList, Product, Offer, Organization, OfferCatalog, Review, UnitPriceSpecification, Person, ContactPoint, AggregateRating, ListItem, PostalAddress, Rating",Có Schema
https://thanhthaimotor.com/dong-co-dien/motor-bien-tan-3-pha-11kw-15hp,"PaymentMethod, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/dong-co-giam-toc/motor-giam-toc-3-pha-5-5kw-7-5hp,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
"
                    https://thanhthaimotor.com/video/dong-co-giam-toc/video-review-motor-giam-toc-tai-nang-truc-song-song-f-7-5kw-10hp                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
"
                    https://thanhthaimotor.com/video/dong-co-dien/video-review-dong-co-phong-no-1-1kw-1-5hp                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
"
                    https://thanhthaimotor.com/video/hop-giam-toc/video-review-hop-giam-toc-3-cap-2-udl-0-37kw-va-1-cycloid-x0                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/hop-giam-toc/hop-giam-toc-truc-vit-wpwka-200,"PaymentMethod, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
"
                    https://thanhthaimotor.com/video/hop-giam-toc/video-review-hop-so-giam-toc-cycloid-3kw-4hp                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/may-bom-nuoc/bom-hut-chan-khong-3-7kw-5hp,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-dong-co-dien/meo-khac-phuc-su-co-voi-dong-co-phong-no,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/dong-co-giam-toc/motor-giam-toc-wpds-50-0-18kw-0-25hp,"PaymentMethod, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-dong-co-dien/cong-suat-la-gi-cong-thuc-tinh-cong-suat,"PaymentMethod, WebPage, BreadcrumbList, FAQPage, Organization, OfferCatalog, Question, Person, Article, ContactPoint, Answer, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-dong-co-giam-toc/huong-dan-tra-cuu-thong-so-motor-giam-toc-chinh-xac,"PaymentMethod, WebPage, BreadcrumbList, FAQPage, Organization, OfferCatalog, Question, Person, Article, ContactPoint, Answer, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/may-bom-nuoc/may-bom-nuoc-3-pha-30kw-40hp,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/dong-co-giam-toc/motor-giam-toc-wpdo100-1-5kw-2hp,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-dong-co-dien/giai-dap-va-kham-pha-tai-sao-motor-3-pha-lai-khoe-hon-motor-1-pha,"PaymentMethod, WebPage, BreadcrumbList, FAQPage, Organization, OfferCatalog, Question, Person, Article, ContactPoint, Answer, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-dong-co-dien/cac-loai-dong-co-dien-cong-suat-lon,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/hop-giam-toc/hop-giam-toc-3-cap-2-udl-1-5kw-va-1-nmrv-75,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
"
                    https://thanhthaimotor.com/video/dong-co-giam-toc/video-review-motor-giam-toc-wps-60-0-25kw-0-34hp                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/dong-co-giam-toc/motor-giam-toc-nmrv-130-7-5kw-10hp,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/en/water-pumps/1-phase-water-pump-0-75kw-1hp,"PaymentMethod, VideoObject, BreadcrumbList, Product, Offer, Organization, OfferCatalog, Review, UnitPriceSpecification, Person, ContactPoint, AggregateRating, ListItem, PostalAddress, Rating",Có Schema
https://thanhthaimotor.com/dong-co-giam-toc/motor-giam-toc-nmrv-63-0-75kw-1hp,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/goi-do-quat-ly-tam-tren-10kw,"PaymentMethod, PropertyValue, Product, Offer, BreadcrumbList, Organization, OfferCatalog, aggregateRating, ContactPoint, ListItem, PostalAddress, AggregateOffer, ImageObject, ProductGroup",Có Schema
https://thanhthaimotor.com/dong-co-giam-toc/motor-giam-toc-wpx-80-1-5kw-2hp,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/hop-giam-toc/hop-giam-toc-truc-vit-wpdo-70,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/goi-do-quat-ly-tam/goi-do-quat-ly-tam-6309,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-dong-co-dien/cong-thuc-tinh-tiet-dien-day-dan,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-may-bom-nuoc/huong-dan-cach-lap-may-bom-nuoc-chi-tiet-va-hieu-qua,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/en/gearboxes/3-stage-gearbox-2-udl-0-37kw-and-1-wpds-60,"PaymentMethod, BreadcrumbList, Product, Offer, Organization, OfferCatalog, Review, UnitPriceSpecification, Person, ContactPoint, AggregateRating, ListItem, PostalAddress, Rating",Có Schema
https://thanhthaimotor.com/bien-tan/bien-tan-schneider-2-2kw,"PaymentMethod, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-may-bom-nuoc/may-bom-nuoc-co-ton-dien-khong-cach-su-dung-tiet-kiem-dien,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-may-bom-nuoc/top-10-may-bom-chim-gieng-khoan-tot-nhat-cho-gieng-khoan-sau,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-bien-tan/tong-hop-ma-loi-bien-tan-invt-va-cach-khac-phuc-loi,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/hop-giam-toc/hop-giam-toc-2-cap-udl-1-5kw-wpda-80,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/en/gearboxes/wpds-250-worm-gearbox,"PaymentMethod, VideoObject, BreadcrumbList, Product, Offer, Organization, OfferCatalog, Review, UnitPriceSpecification, Person, ContactPoint, AggregateRating, ListItem, PostalAddress, Rating",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-may-bom-nuoc/bang-gia-may-bom-chim-3-pha-moi-nhat,"PaymentMethod, WebPage, VideoObject, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-bien-tan/huong-dan-cai-dat-bien-tan-schneider-chi-tiet-an-toan-va-hieu-qua,"PaymentMethod, WebPage, BreadcrumbList, FAQPage, Organization, OfferCatalog, Question, Person, Article, ContactPoint, Answer, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/puly-duoi-50mm,"PaymentMethod, PropertyValue, Product, Offer, BreadcrumbList, Organization, OfferCatalog, aggregateRating, ContactPoint, ListItem, PostalAddress, AggregateOffer, ImageObject, ProductGroup",Có Schema
https://thanhthaimotor.com/en/gearboxes/zq-200-gearbox,"PaymentMethod, VideoObject, BreadcrumbList, Product, Offer, Organization, OfferCatalog, Review, UnitPriceSpecification, Person, ContactPoint, AggregateRating, ListItem, PostalAddress, Rating",Có Schema
"
                    https://thanhthaimotor.com/video/hop-giam-toc/video-giai-ma-tat-ca-ki-hieu-tren-hop-giam-toc                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-bien-tan/cach-chon-bien-tan,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
"
                    https://thanhthaimotor.com/video/dong-co-giam-toc/video-huong-dan-cach-kiem-tra-ti-so-truyen-1-150-thuc-te-cua-motor-giam-toc                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/goi-do-quat-ly-tam/goi-do-quat-ly-tam-6312,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/bien-tan-duoi-10kw-schneider,"PaymentMethod, PropertyValue, Product, Offer, BreadcrumbList, Organization, OfferCatalog, aggregateRating, Brand, ContactPoint, ListItem, PostalAddress, AggregateOffer, ImageObject, ProductGroup",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-may-bom-nuoc/top-3-may-bom-nuoc-3m3-h-cuc-em-cho-chung-cu-nha-pho,"PaymentMethod, WebPage, BreadcrumbList, FAQPage, Organization, OfferCatalog, Question, Person, Article, ContactPoint, Answer, ListItem, PostalAddress, ImageObject",Có Schema
"
                    https://thanhthaimotor.com/video/hop-giam-toc/video-review-hop-giam-toc-truc-vit-wpda-50                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-dong-co-dien/so-sanh-nam-cham-dien-va-nam-cham-vinh-cuu,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/en/water-pumps/lepono-xjwm3bl-brass-impeller-high-head-jet-water-pump-1-5kw-2hp,"PaymentMethod, BreadcrumbList, Product, Offer, Organization, OfferCatalog, Review, UnitPriceSpecification, Person, ContactPoint, AggregateRating, ListItem, PostalAddress, Rating",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-dong-co-dien/so-sanh-toc-do-vong-quay-motor-1450-hay-2900-vong-phut,"PaymentMethod, WebPage, BreadcrumbList, FAQPage, Organization, OfferCatalog, Question, Person, Article, ContactPoint, Answer, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-dong-co-giam-toc/bao-gia-dong-co-giam-toc-nmrv-tren-3-7kw-moi-nhat,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
"
                    https://thanhthaimotor.com/video/dong-co-giam-toc/video-review-motor-giam-toc-2-cap-nmrv-50-75                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/khop-noi/khop-noi-xich-kc8020,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
"
                    https://thanhthaimotor.com/video/motor-rung-dam-rung/video-review-dong-co-rung-dam-rung-0-75kw-1hp                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
"
                    https://thanhthaimotor.com/video/hop-giam-toc/video-review-hop-giam-toc-truc-vit-wpa-50                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/en/1-phase-gear-motors-above-3-7kw,"PaymentMethod, PropertyValue, Product, Offer, BreadcrumbList, Organization, OfferCatalog, aggregateRating, ContactPoint, ListItem, PostalAddress, AggregateOffer, ImageObject, ProductGroup",Có Schema
"
                    https://thanhthaimotor.com/video/dong-co-giam-toc/video-review-motor-giam-toc-3-pha-2-2kw-3hp                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/en/3-phase-high-head-water-pumps,"PaymentMethod, PropertyValue, Product, Offer, BreadcrumbList, Organization, OfferCatalog, aggregateRating, ContactPoint, ListItem, PostalAddress, AggregateOffer, ImageObject, ProductGroup",Có Schema
"
                    https://thanhthaimotor.com/video/hop-giam-toc/video-review-hop-giam-toc-2-cap-nmrv-40-75                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/dong-co-giam-toc/motor-giam-toc-2-cap-nmrv-75-110,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-dong-co-dien/bang-gia-dong-co-phong-no-duoi-3-7kw-moi-nhat,"PaymentMethod, WebPage, VideoObject, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/en/mini-gear-motors-under-1-1kw,"PaymentMethod, PropertyValue, Product, Offer, BreadcrumbList, Organization, OfferCatalog, aggregateRating, ContactPoint, ListItem, PostalAddress, AggregateOffer, ImageObject, ProductGroup",Có Schema
https://thanhthaimotor.com/dong-co-dien/dong-co-dien-1-pha-0-55kw-0-75hp,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-may-bom-nuoc/bom-1-khoi-nuoc-het-bao-nhieu-tien-dien-huong-dan-tinh-chi-phi,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
"
                    https://thanhthaimotor.com/video/dong-co-buoc/video-review-dong-co-buoc-co-phanh-size-86                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/hop-giam-toc-zq-1-cap,"PaymentMethod, PropertyValue, Product, Offer, BreadcrumbList, Organization, OfferCatalog, aggregateRating, Brand, ContactPoint, ListItem, PostalAddress, AggregateOffer, ImageObject, ProductGroup",Có Schema
https://thanhthaimotor.com/en/gearboxes/wpda-40-worm-gearbox,"PaymentMethod, VideoObject, BreadcrumbList, Product, Offer, Organization, OfferCatalog, Review, UnitPriceSpecification, Person, ContactPoint, AggregateRating, ListItem, PostalAddress, Rating",Có Schema
https://thanhthaimotor.com/en/vibratory-equipment/vibratory-equipment-1-8kw,"PaymentMethod, BreadcrumbList, Product, Offer, Organization, OfferCatalog, Review, UnitPriceSpecification, Person, ContactPoint, AggregateRating, ListItem, PostalAddress, Rating",Có Schema
https://thanhthaimotor.com/dong-co-dien/dong-co-dien-3-pha-5-5kw-7-5hp,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/may-bom-nuoc/may-bom-hoa-tien-1-5kw-2hp,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-bien-tan/huong-dan-cai-dat-bien-tan-veichi-dung-chuan-ky-thuat,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-may-bom-nuoc/5-nguyen-nhan-khien-may-bom-chim-keu-to-va-cach-khac-phuc,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/may-bom-nuoc-bom-hut-chan-khong-tren-50m3-h,"PaymentMethod, PropertyValue, Product, Offer, BreadcrumbList, Organization, OfferCatalog, aggregateRating, Brand, ContactPoint, ListItem, PostalAddress, AggregateOffer, ImageObject, ProductGroup",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-dong-co-dien/cach-giam-toc-do-motor-3-pha,"PaymentMethod, WebPage, BreadcrumbList, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/en/stepper-motors/1-8nm-stepper-motor,"PaymentMethod, BreadcrumbList, Product, Offer, Organization, OfferCatalog, Review, UnitPriceSpecification, Person, ContactPoint, AggregateRating, ListItem, PostalAddress, Rating",Có Schema
https://thanhthaimotor.com/may-bom-nuoc/may-bom-nuoc-day-cao-11kw-15hp,"PaymentMethod, Offer, MerchantReturnPolicy, Review, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-may-bom-nuoc/so-do-nguyen-ly-bom-tang-ap-hieu-ro-cau-tao-va-van-hanh,"PaymentMethod, WebPage, BreadcrumbList, FAQPage, Organization, OfferCatalog, Question, Person, Article, ContactPoint, Answer, ListItem, PostalAddress, ImageObject",Có Schema
"
                    https://thanhthaimotor.com/video/dong-co-giam-toc/video-review-motor-giam-toc-wpds-120-3kw-4hp                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
"
                    https://thanhthaimotor.com/video/dong-co-giam-toc/video-ky-thuat-cach-do-ampe-khong-tai-motor-giam-toc-1-pha                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/en/variable-frequency-drives/invt-variable-frequency-drive-45kw,"PaymentMethod, VideoObject, BreadcrumbList, Product, Offer, Organization, OfferCatalog, Review, UnitPriceSpecification, Person, ContactPoint, AggregateRating, ListItem, PostalAddress, Rating",Có Schema
https://thanhthaimotor.com/dong-co-giam-toc/motor-giam-toc-co-phanh-1-5kw-2hp,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
"
                    https://thanhthaimotor.com/video/quat-thoi-khi/video-review-motor-quat-thoi-5-5kw-7-5hp                ","PaymentMethod, VideoObject, BreadcrumbList, Organization, OfferCatalog, ContactPoint, ListItem, PostalAddress",Có Schema
https://thanhthaimotor.com/kien-thuc-dien-co/tu-van-may-bom-nuoc,"PaymentMethod, Website, BreadcrumbList, CollectionPage, Organization, OfferCatalog, Person, Article, ContactPoint, ListItem, PostalAddress, ImageObject",Có Schema
https://thanhthaimotor.com/dong-co-giam-toc-cycloid-duoi-1-1kw,"PaymentMethod, PropertyValue, Product, Offer, BreadcrumbList, Organization, OfferCatalog, aggregateRating, Brand, ContactPoint, ListItem, PostalAddress, AggregateOffer, ImageObject, ProductGroup",Có Schema
https://thanhthaimotor.com/dong-co-giam-toc/motor-giam-toc-wpo-120-4kw-5-5hp,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
https://thanhthaimotor.com/dong-co-dien/dong-co-phong-no-22kw-30hp,"PaymentMethod, VideoObject, Offer, MerchantReturnPolicy, Review, Brand, ContactPoint, AggregateRating, MonetaryAmount, QuantitativeValue, PostalAddress, ListItem, ShippingDeliveryTime, Rating, ImageObject, DefinedRegion, PropertyValue, Product, BreadcrumbList, Organization, OfferCatalog, Person, OfferShippingDetails",Có Schema
